Artist,Title,Label,Path,Chorus_Path,extracted_chorus_path
BTS,Fly To My Room,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Fly To My Room - BTS.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Fly To My Room - BTS.mp3.wav,Extract_Chorus/Fly To My Room - BTS.wav
BTS,Telepathy,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Telepathy - BTS.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Telepathy - BTS.mp3.wav,Extract_Chorus/Telepathy - BTS.wav
BTS,Dis-ease,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Dis-ease - BTS.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Dis-ease - BTS.mp3.wav,Extract_Chorus/Dis-ease - BTS.wav
Miley Cyrus,Midnight Sky,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Midnight Sky - Miley Cyrus.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Midnight Sky - Miley Cyrus.mp3.wav,Extract_Chorus/Midnight Sky - Miley Cyrus.wav
Morgan Wallen,Livin' The Dream,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Livin' The Dream - Morgan Wallen.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Livin' The Dream - Morgan Wallen.mp3.wav,Extract_Chorus/Livin' The Dream - Morgan Wallen.wav
Morgan Wallen,Cover Me Up,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Cover Me Up - Morgan Wallen.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Cover Me Up - Morgan Wallen.mp3.wav,Extract_Chorus/Cover Me Up - Morgan Wallen.wav
Juice WRLD,Conversations,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Conversations - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Conversations - Juice WRLD.mp3.wav,Extract_Chorus/Conversations - Juice WRLD.wav
Juice WRLD,Blood On My Jeans,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Blood On My Jeans - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Blood On My Jeans - Juice WRLD.mp3.wav,Extract_Chorus/Blood On My Jeans - Juice WRLD.wav
Juice WRLD,Righteous,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Righteous - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Righteous - Juice WRLD.mp3.wav,Extract_Chorus/Righteous - Juice WRLD.wav
Pop Smoke,Got It On Me,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Got It On Me - Pop Smoke.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Got It On Me - Pop Smoke.mp3.wav,Extract_Chorus/Got It On Me - Pop Smoke.wav
Juice WRLD,Titanic,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Titanic - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Titanic - Juice WRLD.mp3.wav,Extract_Chorus/Titanic - Juice WRLD.wav
Juice WRLD,Stay High,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Stay High - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Stay High - Juice WRLD.mp3.wav,Extract_Chorus/Stay High - Juice WRLD.wav
Juice WRLD,Bad Energy,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Bad Energy - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Bad Energy - Juice WRLD.mp3.wav,Extract_Chorus/Bad Energy - Juice WRLD.wav
Pop Smoke,Something Special,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Something Special - Pop Smoke.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Something Special - Pop Smoke.mp3.wav,Extract_Chorus/Something Special - Pop Smoke.wav
Juice WRLD,Up Up And Away,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Up Up And Away - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Up Up And Away - Juice WRLD.mp3.wav,Extract_Chorus/Up Up And Away - Juice WRLD.wav
Juice WRLD,Fighting Demons,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Fighting Demons - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Fighting Demons - Juice WRLD.mp3.wav,Extract_Chorus/Fighting Demons - Juice WRLD.wav
Juice WRLD,Man Of The Year,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Man Of The Year - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Man Of The Year - Juice WRLD.mp3.wav,Extract_Chorus/Man Of The Year - Juice WRLD.wav
Juice WRLD,Can't Die,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Can't Die - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Can't Die - Juice WRLD.mp3.wav,Extract_Chorus/Can't Die - Juice WRLD.wav
Juice WRLD,Screw Juice,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Screw Juice - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Screw Juice - Juice WRLD.mp3.wav,Extract_Chorus/Screw Juice - Juice WRLD.wav
The Weeknd,In Your Eyes,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/In Your Eyes - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/In Your Eyes - The Weeknd.mp3.wav,Extract_Chorus/In Your Eyes - The Weeknd.wav
The Weeknd,Alone Again,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Alone Again - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Alone Again - The Weeknd.mp3.wav,Extract_Chorus/Alone Again - The Weeknd.wav
The Weeknd,After Hours,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/After Hours - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/After Hours - The Weeknd.mp3.wav,Extract_Chorus/After Hours - The Weeknd.wav
The Weeknd,Scared To Live,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Scared To Live - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Scared To Live - The Weeknd.mp3.wav,Extract_Chorus/Scared To Live - The Weeknd.wav
The Weeknd,Hardest To Love,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Hardest To Love - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Hardest To Love - The Weeknd.mp3.wav,Extract_Chorus/Hardest To Love - The Weeknd.wav
Lady Gaga,Stupid Love,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Stupid Love - Lady Gaga.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Stupid Love - Lady Gaga.mp3.wav,Extract_Chorus/Stupid Love - Lady Gaga.wav
The Weeknd,Too Late,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Too Late - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Too Late - The Weeknd.mp3.wav,Extract_Chorus/Too Late - The Weeknd.wav
The Weeknd,Snowchild,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Snowchild - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Snowchild - The Weeknd.mp3.wav,Extract_Chorus/Snowchild - The Weeknd.wav
The Weeknd,Escape From LA,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Escape From LA - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Escape From LA - The Weeknd.mp3.wav,Extract_Chorus/Escape From LA - The Weeknd.wav
The Weeknd,Faith,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Faith - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Faith - The Weeknd.mp3.wav,Extract_Chorus/Faith - The Weeknd.wav
The Weeknd,Repeat After Me (Interlude),0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Repeat After Me (Interlude) - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Repeat After Me (Interlude) - The Weeknd.mp3.wav,Extract_Chorus/Repeat After Me (Interlude) - The Weeknd.wav
Jonas Brothers,What A Man Gotta Do,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/What A Man Gotta Do - Jonas Brothers.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/What A Man Gotta Do - Jonas Brothers.mp3.wav,Extract_Chorus/What A Man Gotta Do - Jonas Brothers.wav
The Weeknd,Until I Bleed Out,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Until I Bleed Out - The Weeknd.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Until I Bleed Out - The Weeknd.mp3.wav,n/a
Sam Smith,To Die For,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/To Die For - Sam Smith.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/To Die For - Sam Smith.mp3.wav,Extract_Chorus/To Die For - Sam Smith.wav
Jonas Brothers,Like It's Christmas,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Like It's Christmas - Jonas Brothers.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Like It's Christmas - Jonas Brothers.mp3.wav,Extract_Chorus/Like It's Christmas - Jonas Brothers.wav
Taylor Swift,Lover,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Lover - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Lover - Taylor Swift.mp3.wav,Extract_Chorus/Lover - Taylor Swift.wav
Halsey,Graveyard,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Graveyard - Halsey.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Graveyard - Halsey.mp3.wav,Extract_Chorus/Graveyard - Halsey.wav
DaBaby,VIBEZ,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/VIBEZ - DaBaby.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/VIBEZ - DaBaby.mp3.wav,Extract_Chorus/VIBEZ - DaBaby.wav
Juice WRLD,Let Me Know (I Wonder Why Freestyle),0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Let Me Know (I Wonder Why Freestyle) - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Let Me Know (I Wonder Why Freestyle) - Juice WRLD.mp3.wav,Extract_Chorus/Let Me Know (I Wonder Why Freestyle) - Juice WRLD.wav
Doja Cat,Candy,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Candy - Doja Cat.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Candy - Doja Cat.mp3.wav,Extract_Chorus/Candy - Doja Cat.wav
Billie Eilish,All The Good Girls Go To Hell,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/All The Good Girls Go To Hell - Billie Eilish.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/All The Good Girls Go To Hell - Billie Eilish.mp3.wav,Extract_Chorus/All The Good Girls Go To Hell - Billie Eilish.wav
Kanye West,Follow God,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Follow God - Kanye West.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Follow God - Kanye West.mp3.wav,Extract_Chorus/Follow God - Kanye West.wav
Katy Perry,Never Really Over,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Never Really Over - Katy Perry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Never Really Over - Katy Perry.mp3.wav,Extract_Chorus/Never Really Over - Katy Perry.wav
Cardi B,Press,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Press - Cardi B.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Press - Cardi B.mp3.wav,n/a
Taylor Swift,The Archer,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/The Archer - Taylor Swift.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/The Archer - Taylor Swift.mp3.wav,Extract_Chorus/The Archer - Taylor Swift.wav
Halsey,Nightmare,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Nightmare - Halsey.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Nightmare - Halsey.mp3.wav,Extract_Chorus/Nightmare - Halsey.wav
Jonas Brothers,Cool,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Cool - Jonas Brothers.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Cool - Jonas Brothers.mp3.wav,Extract_Chorus/Cool - Jonas Brothers.wav
Beyonce,Before I Let Go,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Before I Let Go - Beyonce.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Before I Let Go - Beyonce.mp3.wav,Extract_Chorus/Before I Let Go - Beyonce.wav
Carrie Underwood,Southbound,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Southbound - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Southbound - Carrie Underwood.mp3.wav,Extract_Chorus/Southbound - Carrie Underwood.wav
Nicki Minaj,MEGATRON,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/MEGATRON - Nicki Minaj.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/MEGATRON - Nicki Minaj.mp3.wav,Extract_Chorus/MEGATRON - Nicki Minaj.wav
Imagine Dragons,Bad Liar,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Bad Liar - Imagine Dragons.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Bad Liar - Imagine Dragons.mp3.wav,Extract_Chorus/Bad Liar - Imagine Dragons.wav
Lil Baby,Pure Cocaine,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Pure Cocaine - Lil Baby.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Pure Cocaine - Lil Baby.mp3.wav,Extract_Chorus/Pure Cocaine - Lil Baby.wav
Billie Eilish,Wish You Were Gay,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Wish You Were Gay - Billie Eilish.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Wish You Were Gay - Billie Eilish.mp3.wav,Extract_Chorus/Wish You Were Gay - Billie Eilish.wav
Juice WRLD,Hear Me Calling,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Hear Me Calling - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Hear Me Calling - Juice WRLD.mp3.wav,Extract_Chorus/Hear Me Calling - Juice WRLD.wav
Chris Brown,Undecided,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Undecided - Chris Brown.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Undecided - Chris Brown.mp3.wav,Extract_Chorus/Undecided - Chris Brown.wav
Juice WRLD,Empty,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Empty - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Empty - Juice WRLD.mp3.wav,Extract_Chorus/Empty - Juice WRLD.wav
Carrie Underwood,Love Wins,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Love Wins - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Love Wins - Carrie Underwood.mp3.wav,Extract_Chorus/Love Wins - Carrie Underwood.wav
Katy Perry,Cozy Little Christmas,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Cozy Little Christmas - Katy Perry.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Cozy Little Christmas - Katy Perry.mp3.wav,Extract_Chorus/Cozy Little Christmas - Katy Perry.wav
Luke Combs,She Got The Best Of Me,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/She Got The Best Of Me - Luke Combs.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/She Got The Best Of Me - Luke Combs.mp3.wav,Extract_Chorus/She Got The Best Of Me - Luke Combs.wav
Lil Wayne,Uproar,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Uproar - Lil Wayne.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Uproar - Lil Wayne.mp3.wav,Extract_Chorus/Uproar - Lil Wayne.wav
XXXTENTACION,BAD!,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/BAD! - XXXTENTACION.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/BAD! - XXXTENTACION.mp3.wav,Extract_Chorus/BAD! - XXXTENTACION.wav
Ariana Grande,Imagine,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Imagine - Ariana Grande.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Imagine - Ariana Grande.mp3.wav,Extract_Chorus/Imagine - Ariana Grande.wav
Camila Cabello,Consequences,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Consequences - Camila Cabello.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Consequences - Camila Cabello.mp3.wav,Extract_Chorus/Consequences - Camila Cabello.wav
Juice WRLD,Armed And Dangerous,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Armed And Dangerous - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Armed And Dangerous - Juice WRLD.mp3.wav,Extract_Chorus/Armed And Dangerous - Juice WRLD.wav
Billie Eilish,Ocean Eyes,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Ocean Eyes - Billie Eilish.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Ocean Eyes - Billie Eilish.mp3.wav,Extract_Chorus/Ocean Eyes - Billie Eilish.wav
Drake,Mob Ties,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Mob Ties - Drake.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Mob Ties - Drake.mp3.wav,Extract_Chorus/Mob Ties - Drake.wav
Juice WRLD,All Girls Are The Same,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/All Girls Are The Same - Juice WRLD.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/All Girls Are The Same - Juice WRLD.mp3.wav,Extract_Chorus/All Girls Are The Same - Juice WRLD.wav
Carrie Underwood,Cry Pretty,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Cry Pretty - Carrie Underwood.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Cry Pretty - Carrie Underwood.mp3.wav,Extract_Chorus/Cry Pretty - Carrie Underwood.wav
twenty one pilots,Jumpsuit,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/Jumpsuit - twenty one pilots.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/Jumpsuit - twenty one pilots.mp3.wav,Extract_Chorus/Jumpsuit - twenty one pilots.wav
Kanye West,All Mine,0,/home/yamen/Projects/Technocolabs/sample_data/unpopular/All Mine - Kanye West.mp3,/home/yamen/Projects/Technocolabs/Chorus//home/yamen/Projects/Technocolabs/sample_data/unpopular/All Mine - Kanye West.mp3.wav,Extract_Chorus/All Mine - Kanye West.wav
